"_rdsrcinstid_","cycle_name","entity_id","analysis_run_name","reporting_dt","engine_schema","krm_run_id","krm_run_description","txn_id","prod_id","currency","tp_id","alt_param_id","yc_name","tp_class","tp_model_desc","a01","a02","a03","a04","a06","a07","sas_map_id","cut08","al_flag","signed_par_bal","cur_grs_rt","cust_inc","tp_org","tp_adj_total","tp_final","tp_inc","margin","issue_dt","mat_dt","yc_dt","start_dt","end_dt","duration","avg_life","tp_results"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","NMD_NON_BNK_00003200212","        2220","USD","TP1TPM3","","USD TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Short-Term Borrowing","Certificates of Deposit","Certificates of Deposit","United States of America","Maryland","US-24","SOFR_RT","          -1","   -31650944","    1.184999","  -375063.37","    0.111754","           0","    0.111754","     35371.2","  -339692.17","06APR2021:00:00:00.000000","24FEB2024:00:00:00.000000","03DEC2021:00:00:00.000000","03DEC2021:00:00:00.000000","01JAN2022:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","MRT_20Y_00056100214","        1411","USD","TP1TPM2","","USD TP Curve (Funding Spreads On Gov)","TP01","Principal Weighted","Assets","Retail Lending","Residential Real Estate Loans","RRE Loans - Fixed","United States of America","Maryland","US-24","Fixed","           1"," 34887172.86","       7.151","  2494781.73","    3.063529","           0","    3.063529"," -1068778.66","  1426003.07","31DEC2018:00:00:00.000000","24JAN2037:00:00:00.000000","31DEC2018:00:00:00.000000","31DEC2018:00:00:00.000000","24JAN2037:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","TERM_DEP_CRP_00012200113","        2121","USD","TP1TPM3","","USD TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Deposits","Business Deposits","Business Non-Interest Bearing Deposits","United States of America","Maryland","US-24","Fixed","          -1","-79139921.75","           0","           0","    0.302708","           0","    0.302708","   239562.87","   239562.87","22AUG2020:00:00:00.000000","15JAN2022:00:00:00.000000","22AUG2020:00:00:00.000000","22AUG2020:00:00:00.000000","15JAN2022:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","MRT_20Y_00033100214","        1411","USD","TP1TPM2","","USD TP Curve (Funding Spreads On Gov)","TP01","Principal Weighted","Assets","Retail Lending","Residential Real Estate Loans","RRE Loans - Fixed","United States of America","Maryland","US-24","Fixed","           1"," 742370369.1","       4.259"," 31617554.02","     3.14663","           0","     3.14663","-23359648.75","  8257905.27","31DEC2018:00:00:00.000000","05OCT2041:00:00:00.000000","31DEC2018:00:00:00.000000","31DEC2018:00:00:00.000000","05OCT2041:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","MRT_20Y_00126100214","        1411","USD","TP1TPM2","","USD TP Curve (Funding Spreads On Gov)","TP01","Principal Weighted","Assets","Retail Lending","Residential Real Estate Loans","RRE Loans - Fixed","United States of America","Maryland","US-24","Fixed","           1"," 430768873.5","       3.537"," 15236295.06","    3.074732","           0","    3.074732"," -13244988.4","  1991306.66","31DEC2018:00:00:00.000000","27JUN2038:00:00:00.000000","31DEC2018:00:00:00.000000","31DEC2018:00:00:00.000000","27JUN2038:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","MRT_VAR_20Y_00027100214","        1412","USD","TP1TPM2","","USD TP Curve (Funding Spreads On Gov)","TP01","Principal Weighted","Assets","Retail Lending","Residential Real Estate Loans","RRE Loans - Floating","United States of America","Massachusetts","US-25","USDSWAP1M","           1"," 149579604.1","        5.34","  7987550.86","    0.130209","           0","    0.130209","  -194766.11","  7792784.75","31DEC2018:00:00:00.000000","16MAY2041:00:00:00.000000","16DEC2021:00:00:00.000000","16DEC2021:00:00:00.000000","31JAN2022:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","NMD_CORE_CRP_00006200213","        2121","USD","TP1TPM2","","USD TP Curve (Funding Spreads On Gov)","TP01","Principal Weighted","Liabilities","Deposits","Business Deposits","Business Non-Interest Bearing Deposits","United States of America","Massachusetts","US-25","SOFR_RT","          -1"," -3967116.56","    0.285165","   -11312.83","    0.126977","           0","    0.126977","     5037.33","     -6275.5","09SEP2020:00:00:00.000000","21NOV2022:00:00:00.000000","03DEC2021:00:00:00.000000","03DEC2021:00:00:00.000000","21JAN2022:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","TERM_DEP_RTL_00081200214","        2112","USD","TP1TPM3","","USD TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Deposits","Retail Deposits","Retail Interest Bearing Deposits","United States of America","Massachusetts","US-25","Fixed","          -1","   -43041.11","       0.861","     -370.58","    1.751582","           0","    1.751582","       753.9","      383.32","07JAN2020:00:00:00.000000","14JUL2022:00:00:00.000000","07JAN2020:00:00:00.000000","07JAN2020:00:00:00.000000","14JUL2022:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","TERM_DEP_RTL_00010200114","        2111","USD","TP1TPM3","","USD TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Deposits","Retail Deposits","Retail Non-Interest Bearing Deposits","United States of America","Massachusetts","US-25","Fixed","          -1","-56733227.13","       1.994"," -1131260.55","    2.691671","           0","    2.691671","  1527071.82","   395811.27","24FEB2019:00:00:00.000000","23APR2022:00:00:00.000000","24FEB2019:00:00:00.000000","24FEB2019:00:00:00.000000","23APR2022:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","NMD_NON_BNK_00004200212","        2220","USD","TP1TPM3","","USD TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Short-Term Borrowing","Certificates of Deposit","Certificates of Deposit","United States of America","Massachusetts","US-25","SOFR_RT","          -1","-920877020.8","    0.556332"," -5123133.55","    0.111754","           0","    0.111754","  1029116.91"," -4094016.64","05APR2021:00:00:00.000000","14DEC2023:00:00:00.000000","03DEC2021:00:00:00.000000","03DEC2021:00:00:00.000000","01JAN2022:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","MRT_15Y_00031100214","        1412","USD","TP1TPM2","","USD TP Curve (Funding Spreads On Gov)","TP01","Principal Weighted","Assets","Retail Lending","Residential Real Estate Loans","RRE Loans - Floating","United States of America","Massachusetts","US-25","USDSWAP1M","           1","   124226785","     4.18635","  5200568.01","    0.260685","           0","    0.260685","  -323840.59","  4876727.42","31DEC2018:00:00:00.000000","13JUL2032:00:00:00.000000","13DEC2021:00:00:00.000000","13DEC2021:00:00:00.000000","13JUL2022:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","TERM_DEP_RTL_00071200214","        2112","USD","TP1TPM3","","USD TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Deposits","Retail Deposits","Retail Interest Bearing Deposits","United States of America","Massachusetts","US-25","Fixed","          -1","   -27806.82","       0.705","     -196.04","    1.796908","           0","    1.796908","      499.66","      303.62","28DEC2019:00:00:00.000000","14MAY2022:00:00:00.000000","28DEC2019:00:00:00.000000","28DEC2019:00:00:00.000000","14MAY2022:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","TERM_DEP_RTL_00089200114","        2111","USD","TP1TPM3","","USD TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Deposits","Retail Deposits","Retail Non-Interest Bearing Deposits","United States of America","Massachusetts","US-25","Fixed","          -1","-51712807.54","       3.141"," -1624299.28","    2.692455","           0","    2.692455","  1392344.07","  -231955.21","24FEB2019:00:00:00.000000","17MAY2022:00:00:00.000000","24FEB2019:00:00:00.000000","24FEB2019:00:00:00.000000","17MAY2022:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","MRT_20Y_00140100214","        1411","USD","TP1TPM2","","USD TP Curve (Funding Spreads On Gov)","TP01","Principal Weighted","Assets","Retail Lending","Residential Real Estate Loans","RRE Loans - Fixed","United States of America","Massachusetts","US-25","Fixed","           1","  9264310.24","       5.023","    465346.3","    3.121537","           0","    3.121537","  -289188.87","   176157.43","31DEC2018:00:00:00.000000","11APR2040:00:00:00.000000","31DEC2018:00:00:00.000000","31DEC2018:00:00:00.000000","11APR2040:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","CRP_LOAN_5Y_00006100413","        1322","USD","TP1TPM3","","USD TP Curve (Funding Spreads On Gov)","TP01","Term-based","Assets","Commercial Lending","CRE Loans","CRE Loans - Floating","United States of America","Massachusetts","US-25","USDSWAP1M","           1"," 349268855.3","    3.286912"," 11480159.92","    0.111407","           0","    0.111407","  -389109.95"," 11091049.96","31DEC2018:00:00:00.000000","21NOV2025:00:00:00.000000","21DEC2021:00:00:00.000000","21DEC2021:00:00:00.000000","31JAN2022:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","OTH_LOAN_2Y_00005100313","        1421","USD","TP1TPM2","","USD TP Curve (Funding Spreads On Gov)","TP01","Principal Weighted","Assets","Retail Lending","Credit Cards","Credit Cards - PRIME","United States of America","Massachusetts","US-25","PRIME_RATE","           1","   526310.09","    2.454638","    12919.01","    0.084954","           0","    0.084954","     -447.12","    12471.89","04JAN2019:00:00:00.000000","29APR2023:00:00:00.000000","29DEC2021:00:00:00.000000","29DEC2021:00:00:00.000000","31JAN2022:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","MRT_20Y_00150100214","        1411","USD","TP1TPM2","","USD TP Curve (Funding Spreads On Gov)","TP01","Principal Weighted","Assets","Retail Lending","Residential Real Estate Loans","RRE Loans - Fixed","United States of America","Massachusetts","US-25","Fixed","           1"," 10008092.11","        3.98","   398322.07","    3.142041","           0","    3.142041","  -314458.36","    83863.71","31DEC2018:00:00:00.000000","20AUG2041:00:00:00.000000","31DEC2018:00:00:00.000000","31DEC2018:00:00:00.000000","20AUG2041:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","NMD_NON_OTH_00002200215","        2310","USD","TP1TPM3","","USD TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Repos","Term and Overnight Repos","Term and Overnight Repos","United States of America","Massachusetts","US-25","SOFR_RT","          -1","  -174935058","    2.934547","  -5133551.5","    0.111754","           0","    0.111754","   195496.92"," -4938054.57","08MAY2021:00:00:00.000000","06JAN2022:00:00:00.000000","03DEC2021:00:00:00.000000","03DEC2021:00:00:00.000000","01JAN2022:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","OTH_LOAN_2Y_00003100313","        1421","USD","TP1TPM2","","USD TP Curve (Funding Spreads On Gov)","TP01","Principal Weighted","Assets","Retail Lending","Credit Cards","Credit Cards - PRIME","United States of America","Massachusetts","US-25","PRIME_RATE","           1","    79969.05","    2.454638","     1962.95","    0.118691","           0","    0.118691","      -94.92","     1868.03","02JAN2019:00:00:00.000000","24FEB2023:00:00:00.000000","24DEC2021:00:00:00.000000","24DEC2021:00:00:00.000000","31JAN2022:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","OTH_LOAN_2Y_00031100313","        1421","USD","TP1TPM2","","USD TP Curve (Funding Spreads On Gov)","TP01","Principal Weighted","Assets","Retail Lending","Credit Cards","Credit Cards - PRIME","United States of America","Massachusetts","US-25","PRIME_RATE","           1","    250600.5","    2.454638","     6151.34","    0.114151","           0","    0.114151","     -286.06","     5865.27","04JAN2019:00:00:00.000000","13JUL2023:00:00:00.000000","13DEC2021:00:00:00.000000","13DEC2021:00:00:00.000000","31JAN2022:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","MRT_20Y_00032100214","        1411","USD","TP1TPM2","","USD TP Curve (Funding Spreads On Gov)","TP01","Principal Weighted","Assets","Retail Lending","Residential Real Estate Loans","RRE Loans - Fixed","United States of America","Massachusetts","US-25","Fixed","           1"," 622972249.7","       4.136"," 25766132.25","    3.147887","           0","    3.147887","-19610462.46","  6155669.79","31DEC2018:00:00:00.000000","14NOV2041:00:00:00.000000","31DEC2018:00:00:00.000000","31DEC2018:00:00:00.000000","14NOV2041:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","TERM_DEP_RTL_00017200214","        2112","USD","TP1TPM3","","USD TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Deposits","Retail Deposits","Retail Interest Bearing Deposits","United States of America","Massachusetts","US-25","Fixed","          -1","    -8883.18","       0.891","      -79.15","    1.813435","           0","    1.813435","      161.09","       81.94","09AUG2019:00:00:00.000000","07JAN2022:00:00:00.000000","09AUG2019:00:00:00.000000","09AUG2019:00:00:00.000000","07JAN2022:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","TERM_DEP_RTL_00080200114","        2111","USD","TP1TPM3","","USD TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Deposits","Retail Deposits","Retail Non-Interest Bearing Deposits","United States of America","Massachusetts","US-25","Fixed","          -1","-95947701.39","       1.016","  -974828.65","    2.671914","           0","    2.671914","  2563640.07","  1588811.42","07MAR2019:00:00:00.000000","05JUL2022:00:00:00.000000","07MAR2019:00:00:00.000000","07MAR2019:00:00:00.000000","05JUL2022:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","BNK_LOAN_5Y_00022100212","        1312","USD","TP1TPM3","","USD TP Curve (Funding Spreads On Gov)","TP01","Term-based","Assets","Commercial Lending","C&I Loans","C&I Loans - Floating","United States of America","Massachusetts","US-25","USDSWAP1M","           1","  2184650455","    6.312912","137915060.73","    0.111407","           0","    0.111407"," -2433853.53"," 135481207.2","31DEC2018:00:00:00.000000","21SEP2026:00:00:00.000000","21DEC2021:00:00:00.000000","21DEC2021:00:00:00.000000","31JAN2022:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","MRT_20Y_00028100214","        1411","USD","TP1TPM2","","USD TP Curve (Funding Spreads On Gov)","TP01","Principal Weighted","Assets","Retail Lending","Residential Real Estate Loans","RRE Loans - Fixed","United States of America","Massachusetts","US-25","Fixed","           1"," 539698263.1","       4.978"," 26866179.54","    3.112767","           0","    3.112767","-16799549.43","  10066630.1","31DEC2018:00:00:00.000000","15NOV2039:00:00:00.000000","31DEC2018:00:00:00.000000","31DEC2018:00:00:00.000000","15NOV2039:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","NMD_CORE_OTH_00006200215","        2310","USD","TP1TPM3","","USD TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Repos","Term and Overnight Repos","Term and Overnight Repos","United States of America","Massachusetts","US-25","SOFR_RT","          -1"," -1854496542","    0.341725"," -6337278.31","    0.111754","           0","    0.111754","  2072474.07"," -4264804.24","13MAY2021:00:00:00.000000","21NOV2025:00:00:00.000000","03DEC2021:00:00:00.000000","03DEC2021:00:00:00.000000","01JAN2022:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","OTH_LOAN_4Y_00011100415","        1421","USD","TP1TPM2","","USD TP Curve (Funding Spreads On Gov)","TP01","Principal Weighted","Assets","Retail Lending","Credit Cards","Credit Cards - PRIME","United States of America","Massachusetts","US-25","PRIME_RATE","           1"," 19352637.87","    2.454638","    475037.2","    0.111259","           0","    0.111259","   -21531.55","   453505.65","04JAN2019:00:00:00.000000","21MAR2025:00:00:00.000000","21DEC2021:00:00:00.000000","21DEC2021:00:00:00.000000","31JAN2022:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","OTH_LOAN_4Y_00031100415","        1421","USD","TP1TPM2","","USD TP Curve (Funding Spreads On Gov)","TP01","Principal Weighted","Assets","Retail Lending","Credit Cards","Credit Cards - PRIME","United States of America","Michigan","US-26","PRIME_RATE","           1"," 53779910.04","    2.454638","  1320102.11","    0.114758","           0","    0.114758","   -61716.75","  1258385.36","04JAN2019:00:00:00.000000","13JUL2025:00:00:00.000000","13DEC2021:00:00:00.000000","13DEC2021:00:00:00.000000","31JAN2022:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","TERM_DEP_RTL_00062200214","        2112","USD","TP1TPM3","","USD TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Deposits","Retail Deposits","Retail Interest Bearing Deposits","United States of America","Michigan","US-26","Fixed","          -1","     -138.53","       1.766","       -2.45","    1.799687","           0","    1.799687","        2.49","        0.05","28DEC2019:00:00:00.000000","12JUN2022:00:00:00.000000","28DEC2019:00:00:00.000000","28DEC2019:00:00:00.000000","12JUN2022:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","TERM_DEP_RTL_00070200114","        2111","USD","TP1TPM3","","USD TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Deposits","Retail Deposits","Retail Non-Interest Bearing Deposits","United States of America","Michigan","US-26","Fixed","          -1","-447188496.1","       0.629"," -2812815.64","    2.514093","           0","    2.514093"," 11242734.68","  8429919.04","29APR2019:00:00:00.000000","24OCT2022:00:00:00.000000","29APR2019:00:00:00.000000","29APR2019:00:00:00.000000","24OCT2022:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","TERM_DEP_RTL_00027200214","        2112","USD","TP1TPM3","","USD TP Curve (Funding Spreads On Gov)","TP01","Term-based","Liabilities","Deposits","Retail Deposits","Retail Interest Bearing Deposits","United States of America","Michigan","US-26","Fixed","          -1","   -13521.49","       1.742","     -235.54","    1.797097","           0","    1.797097","      242.99","        7.45","28DEC2019:00:00:00.000000","16MAY2022:00:00:00.000000","28DEC2019:00:00:00.000000","28DEC2019:00:00:00.000000","16MAY2022:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","OTH_LOAN_3Y_00003100215","        1421","USD","TP1TPM2","","USD TP Curve (Funding Spreads On Gov)","TP01","Principal Weighted","Assets","Retail Lending","Credit Cards","Credit Cards - PRIME","United States of America","Michigan","US-26","PRIME_RATE","           1"," 35491447.35","    2.493912","   885125.46","     0.11651","           0","     0.11651","   -41351.09","   843774.38","31DEC2018:00:00:00.000000","24FEB2022:00:00:00.000000","24DEC2021:00:00:00.000000","24DEC2021:00:00:00.000000","31JAN2022:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","MRT_20Y_00016100214","        1411","USD","TP1TPM2","","USD TP Curve (Funding Spreads On Gov)","TP01","Principal Weighted","Assets","Retail Lending","Residential Real Estate Loans","RRE Loans - Fixed","United States of America","Michigan","US-26","Fixed","           1"," 78452505.14","       4.446","  3487998.38","    3.132826","           0","    3.132826"," -2457780.48","   1030217.9","31DEC2018:00:00:00.000000","06JAN2041:00:00:00.000000","31DEC2018:00:00:00.000000","31DEC2018:00:00:00.000000","06JAN2041:00:00:00.000000","           .","           .","Calculated"
"cb6c193c-890c-4e7b-99ce-07fde9f332bb","FTPCycle202112 - V2","SASBank_1","FTPCycle202112_1_ALM_TP_Rate_Calculations-2024.09","31DEC2021:00:00:00.000000","riskcirruskrm","run0000i","run0000i - 2024-10-07T12:17:55.225Z","MRT_20Y_00148100214","        1411","USD","TP1TPM2","","USD TP Curve (Funding Spreads On Gov)","TP01","Principal Weighted","Assets","Retail Lending","Residential Real Estate Loans","RRE Loans - Fixed","United States of America","Michigan","US-26","Fixed","           1"," 170272798.9","       3.707","  6312012.66","    3.114059","           0","    3.114059"," -5302395.42","  1009617.24","31DEC2018:00:00:00.000000","05MAY2040:00:00:00.000000","31DEC2018:00:00:00.000000","31DEC2018:00:00:00.000000","05MAY2040:00:00:00.000000","           .","           .","Calculated"
